_ID	Puzzle	Parent	Child
11	48	Oh oh oh oh	
11	48		Ew ew ew ew! Ew
11	48	Mm-mm	
11	48		ew! ew ew ew ew
11	48		
11	48	Mmkay	
11	48	Oh oh oh. Oh here, try this one, put this one right there. Try that one right there	
11	48		Ew, no
11	48		No
11	48		
11	48		
11	48	Yes. Perfect	
11	48		ew ew ew ew *noises*
11	48	Put this, oh wait, no	
11	48	What's that under your arm, what's that under your arm, Look under your arm, That's another frog	
11	48		Mm, huh?
11	48		It's a big frog
11	48	No that one don't go there	
11	48		Look, see?
11	48	That don't go there, that don't go there	
11	48		Look, two frogs
11	48	That don't go there	
11	48		Two frogs
11	48	Here go another corner	
11	48	Is there some more under here, look. Look under here. That don't go there, Chris	
11	48		###
11	48	Look, here, put this back, put that up there, there. Put that up there. Put that one up there, see if that would fit up there. Up here by the frog. Not that one, this one	
11	48		
11	48	See if that would, over there, oh, the other way	
11	48	Yeah, the other way, up here, up here	
11	48	The other way, turn it upside-down	
11	48	Yeah, like that. Do it fit in there?	
11	48	Thank you!	
11	48		No it don't, but-
11	48	High five	
11	48	Okay	
11	48		No, I don't wanna get a high five
11	48	This one goes somewhere	
11	48		I don't wanna get a high five
11	48	You don't?	
11	48		No
11	48	Okay	
11	48		Let me do it
11	48	No, that don't go there, wait. We gotta find another piece first	
11	48	Another bottom	
11	48		### *noises*
11	48	This one go up here somewhere	
11	48		Well, that's not gonna ###
11	48	I know	
11	48		*noises*
11	48	Oh! Try this one up there	
11	48		What
11	48	Put that one up there, see if it go right there	
11	48	No, not to that one, to that one. Oh wait no that ain't r- Put it over here	
11	48		*laughing*
11	48		*laughing*
11	48	Oh wait no that don't work either. That ain't working, Mommy ain't right	
11	48	Just mommy just- Wait, let's stop, wait	
11	48		Not getting it
11	48	Look at this one, look at this one	
11	48		It is, that is leaf Yah!
11	48	Try that one down here	
11	48	No, put this right here, #### Oh, no that don't go there either	
11	48		That is ###, Look, look, Then look
11	48	That don't go there	
11	48	No it don't fit. It don't fit	
11	48		###
11	48	Mm, try this one	
11	48		I messed up ###
11	48	Down here	
11	48		
11	48	Thank you	
11	48		###
11	48	Do you see another mushroom?	
11	48		Another mushroom?
11	48		I don't have another mushroom
11	48	You see some more grass?	
11	48		Yeah, more mushroom! More mushroom!
11	48	Oh! Yeah	
11	48		
11	48	Very good!	
11	48	Okay do you see another butterfly? This is a butterfly right here, you see some more butterfly?	
11	48		Wha-!
11	48		What the-! Oh, look and a blue blue blue!
11	48	You see another butterfly picture?	
11	48	Let me see. Try that blue one	
11	48		I found a blue
11	48		Yeah, it a blue butterfly
11	48	Try that one. Oh! No no no, Try this one, Chris, try this one	
11	48	Try this one fir- Right here	
11	48	Oh, no no, not right there. Umm...	
11	48	Nope. Here try that one up there. You were right, I'm sorry	
11	48	Nope, put it up in that hole, put it right there. No. That don't go there though. Put it up in that one	
11	48		Look! Look!
11	48	Yeah, try that way	
11	48	Yay!	
11	48	Nope, nope nope nope, wait. Let's find another blue one. Find another blue one, Oh here go one, Let's see if that one- Where that go?	
11	48	Uh-uh, over here, it gotta go over here somewhere	
11	48	Nope, Mm-mm. Wait-	
11	48		I told you
11	48	Oh, sorry. Here go another one, here go another one	
11	48	Uh-uh, down there, down here. Uh-uh turn it, yeah like that	
11	48		
11	48	Right Yes. It's- We need one more blue one	
11	48	We need another blue one, see where this one go	
11	48		Ew!
11	48	That's a blue butterfly though	
11	48		No, look
11	48	Oh, put this one over here in the corner, that go in the corner	
11	48		
11	48	Okay, now where does that one go?	
11	48	Yes	
11	48	High five, Oh, wait a minute, put it together right	
11	48		
11	48	Uh-uh, no you had it right. It go over there	
11	48		Right here?
11	48	Yeah, oh no, that's not, let me see	
11	48		### Look
11	48	Nope, let's see, wait a minute, wait a minute. Let, wait. Let Mommy see, let Mommy see	
11	48		Look
11	48	This one, wait, wait. This go right here, like this, Like that	
11	48		No, Mommy, no
11	48		
11	48	High five	
11	48		No
11	48	Thank you	
11	48		No
11	48	*laughing*	
11	48		No!
11	48	Find another butterfly. Here's another piece	
11	48	Is that a butterfly?	
11	48		No, that's a lion
11	48	Okay nope, that don't go there. That don't go there, take that out	
11	48		It's a lion
11	48	Nope, take that out, take that out	
11	48		It's a, a, a lio-, *gasp* I found I found another one, right here
11	48	Oh, okay	
11	48		Ew, the ant!
11	48	Put that in there	
11	48	Ooh	
11	48		Help me Mommy
11	48	mmm	
11	48	Wait, let mommy fix it	
11	48		Wait it go like-
11	48	This one go right here	
11	48	Okay, put that one back, right here	
11	48	Yeah, like that	
11	48	Okay I think this one is not in the right spot. This one is not right. This one's not right, NAME	
11	48		
11	48	It go up here	
11	48	Oh yes, very good! *laughing* Oh, nope, put it up here, put it up here	
11	48		
11	48	Very good, now where does that one go?	
11	48		Oh, it's not gonna fit
11	48	It don't fit? Yes it do, yes, oh wait, here, try this one	
11	48	Up here, um	
11	48		No, that's a lion!
11	48	Nope, not right there, nope nope nope, NAME don't, don't nope nope nope, I think you were right	
11	48	Try that one again, Oh no that's not- That's purple, that's not blue, Oh well yes it do	
11	48	*gasp* oops, wait. This is the tiger over here, that's the tiger.	
11	48		
11	48	Yes, okay	
11	48	Now wait a minute	
11	48		Blue
11	48	Hmm?	
11	48		It's blue and purple
11	48	Mmm	
11	48		Where's it go?
11	48		Right h-
11	48	Let me see. Nope, wait a minute, take it out. Take it out, take it out	
11	48		###
11	48	Okay, put it back again, try it again. Let me hold it, go ahead. Put it back in that hole	
11	48		
11	48	Yep, High five	
11	48		No
11	48	*sobs*	
11	48		Okay!
11	48	*laughing* okay	
11	48		I don't wanna do a high five
11	48	Here go some more tiger	
11	48		Don't wanna do no five
11	48	Where does that go? No more five? Where does this tiger eye go?	
11	48	Where's the eye go?	
11	48	Try the other way	
11	48	Mm-mm	
11	48	Okay	
11	48	It might not- Nope, turn it upside-down	
11	48	Wait, wait wait wait, wait, We missing a piece, Wait. Wait wait wait. Wait, wait wait Let me see, let me see, wait a minute, wait wait wait no Chris that don't go there	
11	48	Wait	
11	48	Nope nope nope nope nope, His, His um, His holes is right, there, so it go- Try putting it right here	
11	48		Mommy look
11	48	Thaaa- Nope	
11	48	It's missing a piece, we missing a piece. Here, look at this, it got some more stripes, what else goes?	
11	48		###
11	48	Nope, up here, um, um	
11	48		###
11	48	Ooh, Okay wait. We missing one we missing one. Oh here it go, here go his eyes	
11	48	There we go, yep	
11	48		
11	48	Thank you, In the end, Where does that go?	
11	48	Thank you	
11	48		
11	48	Thank you	
11	48	Where does that go, up here?	
11	48	Mm-mm, up here	
11	48		Mommy! look
11	48	No, up here, look	
11	48	No, there go his str- his things up there	
11	48		
11	48		
11	48		I did it
11	48	That ain't right, I don't think that's. Wait a minute I don't think that's right. Here ya go, wait, here ya go	
11	48		Look, Mommy look, see?
11	48	Where does that go?	
11	48		
11	48	Oh, okay	
11	48		*laughing*
11	48	Mmm	
11	48		*noises*
11	48	Mmm	
11	48	Let's see, Oh here go another part, here go another part	
11	48		###
11	48	What is that, what's that, his nose?	
11	48		*laughing* yeah
11	48		Oh, Uh, Mom
11	48	I'm, I'm holding it	
11	48		
11	48	Alright	
11	48	Okay, now what are we missing?	
11	48		The tiger
11	48	We got the tiger. Oh wait here go another part, where does that go?	
11	48		*gasp*
11	48	Nope	
11	48		*noises*
11	48	Yeah, Oh wait, turn it around. Nope, we missing a part, wait a minute	
11	48	Nope, we, mm-mm. Oh, wait, try this piece	
11	48	Over there	
11	48	Try it- do that fit in there?	
11	48		
11	48	Very good, NAME	
11	48		Now where?
11	48	We missing a part	
11	48		*noises*
11	48	You wanna try th- Try this one. That one go up here	
11	48		But I have a, I found that one ###
11	48	Mm-mm, Mm-mm	
11	48	Yep	
11	48		
11	48	Mmm, alright now what's that?	
11	48		Uhh... a ###
11	48	Nope, take it out that don't fit you can't force it. That don't go right there	
11	48		Wha-
11	48		### the evil witch
11	48	Hmm, try this, down here	
11	48		*noises*
11	48		Right here?
11	48	Mm-hmm	
11	48		
11	48		### *laughing* He did look like a mask 
11	48		
11	48	Who got a mask on?	
11	48		My one
11	48	mmm	
11	48		Him, he have a booty
11	48	That's not nice, Christopher	
11	48		*laughing*
11	48	Who got a booty?	
11	48		It's right here on his head, Look, he's on his head
11	48	hmm	
11	48	Mm-mm. Are you acting?	
11	48	Okay I'm gonna bring it back. Wait a minute	
11	48		*noises* Mom what's that
11	48	Okay	
11	48	That's a flower, but where's the rest of the flower?	
11	48	Oh, here go some more tiger. Is that a tiger?	
11	48		Mmm yeah
11	48		
11	48	mm-hmm	
11	48		*noises* No!
11	48	You gotta blow your nose?	
11	48	Okay	
11	48	mmm	
11	48		
11	48		Mommy look! Mommy look I did it!
11	48	You did, very good. Okay we missing some more pieces, though. Over here	
11	48		*noises* No... Oh Mommy here you go, look
11	48	What's that?	
11	48		Toucan
11	48		###
11	48	Oh, okay	
11	48		Mommy, it go like this
11	48	Mm-mm, Mm-mm. It don't go right there, it goes right	
11	48		A flower!
11	48	It's some flower missing, Here look, up there! Up there	
11	48	Nope, not right there, something else is missing	
11	48	Something else is missing	
11	48		Aah
11	48		Wait right here I founded one
11	48	No, that was right, Christopher. Put that back together up there	
11	48	And then	
11	48		Put it back together?
11	48	Wait a minute	
11	48		I can go get close to it
11	48	Do this go right here?	
11	48		Mom I can't get close to it
11	48	Mmm	
11	48		
11	48	Almost	
11	48		I got no, no, more puzzles
11	48		
11	48	Mm-hmm	
11	48		Mommy, mommy get it
11	48	Mm-hmm	
11	48		Got it
11	48		You lose ###
11	48	What does that go?	
11	48	Down he- Right here	
11	48		Right here?
11	48	Yep	
11	48	Mm, right, Nope that don't go right there	
11	48	hmm	
11	48		Swampy!
11	48	Okay, wait. We should have some more side pieces here	
11	48	Okay	
11	48		Swampys! Swampys! Swampy
11	48	We should have some more. Wait a minute, wait a minute	
11	48		No, Ma- I can do a swampy!
11	48	This don't go over there, wait a minute. This don't go together	
11	48		I'm gonna do it swa- I can do it, swampy
11	48		I can do it for him, Swampy!
11	48	Nope, nope, nope. Oh over here, baby. Over here	
11	48		Mommy, I'm not a baby!
11	48	I'm sorry	
11	48	Oh up there, oh wait	
11	48		Where?
11	48	Wait a minute	
11	48		Wait here
11	48	Someone's getting all turned around here	
11	48		Where?
11	48	This is here, and this- Wait a minute	
11	48		###
11	48	Bless you	
11	48		Bless you!
11	48		I know what I'm gonna do
11	48		mmm
11	48	Mmm	
11	48		*whining* How you do this? Do this
11	48	I'm lookin' I'm lookin'	
11	48		Mommy
11	48	Hmm	
11	48		Look, red, green, blue, ###
11	48	Come here, I need you to come back over here	
11	48	I need you to come here	
11	48		
11	48	Come here	
11	48		I can't help
11	48		
11	48	Okay, Look. Hmm, hmm. What is this one, wait a minute	
11	48		I'm gonna do a- Mommy, I'm gonna do more more puzzles
11	48		And then I'm gonna do more puzzles
11	48	Put this one- Where does this one go?	
11	48	Wait wait wait wait wait wait. Wait wait wait. Where does this one go, look	
11	48		
11	48		*noises*
11	48	Look at this one	
11	48	Mm-mm that stays up here. Where does this piece go, NAME?	
11	48		Uh, right here
11	48		Oh
11	48	Is it fitting?	
11	48		Mommy
11	48	Mmm?	
11	48		Stop
11	48	No, this one goes right there	
11	48		
11	48		Hey I played that first!
11	48	What is that- Put that piece on	
11	48		But I can't
11	48		
11	48	Right there, thank you. Yes you can	
11	48		Look, see it can't fit
11	48	You need to blow your nose	
11	48		No!
11	48		###
11	48	Okay, okay	
11	48		I was doing this, *sniffs*. Mommy, look I was doing this, *noises*
11	48	Okay, wait a minute	
11	48		And look *noises*
11	48		*noises*
11	48	Wait a minute	
11	48	###	
11	48	Wait, NAME, Wait wait wait	
11	48		###
11	48	Mmm	
11	48		Uh-huh, It took me up, took me down. It took me up, It took me up, it took me down
11	48	Mmm	
11	48	NAME I need you to help Mommy finish this puzzle so we can go	
11	48		But I dont' know that puzzle
11	48	hmm?	
11	48		I don't know- Mommy! I doin' one more puzzle!
11	48	hmm?	
11	48	I know, can we finish this one first?	
11	48		
11	48		mmm
11	48	There go the tucan, there go the bird	
11	48		Where bird, Bird?
11	48	Mmhmm, there go the bird	
11	48	We need, the bottom of the flower	
11	48		No!
11	48	hmm	
11	48		mmm mmm mmm
11	48	Here go the frog	
11	48		No, this
11	48	What's that?	
11	48		His hmm
11	48	Okay, can you ###? I'm gonna go get your dad	
11	48	Okay, well s- Let's finish	
11	48		Where this go?
11	48	Well wait a minute	
11	48		It's goings here
11	48	No it doesn't. No, NAME	
11	48	That's a... Oh thats the frog	
11	48		That's the, that's the big frog
11	48		Aah
11	48	I need you to pick that up, please. Thank you	
11	48		Okay ### *noises*
11	48	Mommy don't like puzzles	
11	48	Ooh	
11	48		Aah! *noises*
11	48		*noises*
11	48	###	
11	48		Yes
11	48	Oh, mmm	
11	48		Mommy, stop copying me
11	48	Mmm	
11	48		Stop copying me, stop copying me, stop copying me
11	48		Stop copying me
11	48	Umm	
11	48		*noises*
11	48	Mm-hmm	
11	48		Stop copying me *noises* ### *noises*
11	48	Now this leaf	
11	48	Mmm	
11	48		
11	48	Mmm	
11	48		
11	48	Okay, look at the ant, there's the ant	
11	48		Huh?
11	48	Here's the-	
11	48		An other ant
11	48	Yeah, so, turn it around	
11	48	Nope	
11	48		Mommy how you do it?
11	48	Here, let's- We'll try that one	
11	48	Turn it around	
11	48	Let's give it a go in there. Do it go in there? Nope, It's too big, it's too big for that spot	
11	48		I can-
11	48	Let's try this one	
11	48		mmm
11	48	Try that one. Woop- mm-mm, Oh, nope, that don't go there either	
11	48		It leaf
11	48	Well ###	
11	48		mmm no I put that
11	48	### Ooh, try the- That's the head	
11	48		That's the head
11	48		
11	48	Yes!	
11	48		I don't wanna get a high five
11	48	Mm-hmm	
11	48		###
11	48	You don't have to give me high five	
11	48	If don't want to	
11	48		I don't want fives
11	48		
11	48	You don't have to give me five	
11	48		mmm
11	48	Mommy give myself high five	
