_ID	PUZZLE	BEGIN	END	DURATION	PARENT	CHILD	NOTE
2	48	451.53	455.27	3.74	Uh-huh. *Name* used to make us read 'em to him over and over and over		
2	48	455.83	457.54	1.71	It would take forever to get through that book		
2	48	461.8	462.83	1.03			
2	48	464.087	466.069	1.982		Does he like it as much now?	
2	48	466.08	469.72	3.64	Well, he's a lot older, so I don't know. Probably hasn't looked at it in a long time		
2	48	471.256	472.875	1.619		You're right, he hasn't	
2	48	474.79	476.23	1.44	Those are all in your room, now		
2	48	476.839	477.476	0.637		Mm-hmm	
2	48	479.13	487.971	8.841		It's all in my room because I think then when he stopped and did not liking it too much anymore then he gave it to me, right?	
2	48	487.65	488.13	0.48	Yep		
2	48	489.389	492.389	3.0		And so it could be a present for me	
2	48	492.18	493.19	1.01	Mm-hmm		
2	48	495.238	503.751	8.513		And then when I didn't like it as much we could just save it in case if we just want to read it once in a while	
2	48	503.32	504.97	1.65	Mm-hmm. You could read it to your babies		
2	48	505.3	506.28	0.98			
2	48	505.379	506.034	0.655		Yeah	
2	48	506.01	507.85	1.84	And when *Name* ever comes to visit		
2	48	508.335	509.052	0.717		Mm-hmm	
2	48	509.48	510.1	0.62	Mm-hmm		
2	48	509.991	511.044	1.053		###	
2	48	516.64	517.88	1.24	Top part, huh?		
2	48	519.22	520.132	0.912		I don't know	
2	48	519.67	521.96	2.29	Is there a parrot? Or a toucan or something?		
2	48	521.813	522.893	1.08		I think, there might be	
2	48	522.71	523.17	0.46	Uh-oh		
2	48	537.55	538.99	1.44		Hey, where's sloth	
2	48	539.79	540.94	1.15		Here's sloth	
2	48	541.807	550.117	8.31		*singing*	
2	48	543.906	544.071	0.165			
2	48	550.287	554.807	4.52		You're right there might be a toucan or something like that	
2	48	554.63	555.47	0.84	Mm-hmm		
2	48	558.53	561.44	2.91	This looks like part of them. Don't know where else that one goes		
2	48	563.333	564.561	1.228		We need it though	
2	48	565.42	566.31	0.89			
2	48	567.02	567.98	0.96	Look at that ant		
2	48	568.22	570.1	1.88	Would you like to meet that ant in the woods?		
2	48	570.771	572.754	1.983		I don't think so	
2	48	572.53	574.0	1.47	*laughing* I don't think so		
2	48	575.76	577.88	2.12	Looks like there's a couple of 'em on this puzzle		
2	48	578.069	580.14	2.071		I think there is a couple	
2	48	582.578	585.49	2.912		It does look like there might be a toucan	
2	48	587.596	589.192	1.596		There might be a toucan	
2	48	588.7	589.58	0.88	Mm-hmm		
2	48	589.649	591.561	1.912		I don't know	
2	48	591.982	594.684	2.702		We'll have to find out when we're finished	
2	48	599.25	599.64	0.39	Oops		
2	48	600.88	603.37	2.49	Do you wanna try doing some edge pieces? See if that helps?		
2	48	603.79	605.3	1.51	Figure out where the toucan is?		
2	48	606.0	606.754	0.754		Sure	
2	48	608.929	609.508	0.579		It	
2	48	609.38	610.62	1.24	Aah, There you go		
2	48	610.17	611.193	1.023			
2	48	611.42	612.57	1.15	That's where that one goes		
2	48	613.174	614.806	1.632		*humming*	
2	48	613.899	614.856	0.957			
2	48	614.38	615.17	0.79	Mm-hmm		
2	48	615.701	619.683	3.982		Because I was doing that so that might something might go there	
2	48	618.96	622.44	3.48	This might not go right here. This might be a different corner		
2	48	623.543	624.649	1.106		Oh, it might	
2	48	625.631	627.14	1.509		Different corners	
2	48	627.526	632.578	5.052		I'll just leave it there because it could be a different, could be that	
2	48	631.37	636.3	4.93	Yeah 'cause this all definitely goes at the bottom. And then this one doesn't- probably won't quite fit in there		
2	48	637.298	638.859	1.561		No 'cause look how it is	
2	48	638.82	639.46	0.64	Mm-hmm		
2	48	639.73	640.57	0.84	See how those don't ###		
2	48	640.894	642.508	1.614		Mmm, yeah	
2	48	642.947	646.122	3.175		So I guess it might go there	
2	48	645.89	647.68	1.79			
2	48	647.26	647.68	0.42	Yep		
2	48	648.34	649.35	1.01	Might go there		
2	48	661.18	662.97	1.79	Do you wanna find the other corner piece?		
2	48	668.999	669.999	1.0		No	
2	48	670.39	671.09	0.7	Yeah		
2	48	671.122	673.403	2.281		No, don't want to	
2	48	673.2	674.1	0.9	Okay		
2	48	673.26	674.34	1.08			
2	48	675.31	676.07	0.76	There ya go		
2	48	684.3	685.42	1.12	That's probably right		
2	48	686.262	686.929	0.667		Well	
2	48	688.92	689.77	0.85		Hmm	
2	48	690.88	691.76	0.88			
2	48	691.46	693.1	1.64		Yep, it probably was	
2	48	693.12	693.59	0.47	Yep		
2	48	702.58	703.96	1.38	Oh there's part of him		
2	48	703.098	704.055	0.957			
2	48	705.648	708.894	3.246		Oh it might actually just be a regular bird	
2	48	710.11	712.12	2.01	We'll have to see what his beak looks like when you're done		
2	48	713.63	714.701	1.071		Hmmm	
2	48	714.46	715.33	0.87	You wanna try this piece?		
2	48	717.276	718.366	1.09			
2	48	720.86	721.86	1.0			
2	48	725.966	726.936	0.97			
2	48	728.455	730.069	1.614		There's a couple ants	
2	48	730.01	730.79	0.78	Mm-hmm		
2	48	735.33	738.48	3.15	Do you remember that box of Christmas puzzles we have in the basement?		
2	48	735.735	737.451	1.716			
2	48	737.858	738.665	0.807		Yeah	
2	48	738.74	740.16	1.42	Should we do some of those this year?		
2	48	741.262	745.332	4.07		Sure, maybe, when it's Christmas	
2	48	744.59	745.46	0.87	Well yeah		
2	48	745.61	746.83	1.22			
2	48	746.57	747.65	1.08	Some of those are tricky		
2	48	748.613	752.735	4.122		Mm-hmm some of 'em are tr- very tricky actually	
2	48	752.74	753.23	0.49	Mm-hmm		
2	48	753.705	778.352	24.647		*singing*	
2	48	766.82	767.89	1.07			
2	48	771.23	773.22	1.99	Now, Oh yeah, that looks right		
2	48	777.04	779.48	2.44	You're almost done! Just a few more pieces		
2	48	779.58	780.63	1.05			
2	48	783.915	784.113	0.198			
2	48	784.85	785.85	1.0			
2	48	788.93	790.17	1.24	This a cute puzzle		
2	48	791.6	792.61	1.01			
2	48	792.84	794.14	1.3	There's your froggy		
2	48	795.62	798.63	3.01		Where's does this piece go?	
2	48	798.48	799.27	0.79	I don't know		
2	48	800.15	801.14	0.99	What is it part of?		
2	48	801.85	802.58	0.73		Sloth	
2	48	802.52	803.45	0.93	Mm-hmm		
2	48	803.7	805.43	1.73		I think it might actually go there	
2	48	803.86	804.76	0.9			
2	48	805.36	805.96	0.6	Mm-hmm		
2	48	805.78	807.25	1.47		Let me see where this piece goes	
2	48	807.45	808.36	0.91			
2	48	808.62	809.5	0.88	Does that look right?		
2	48	809.13	810.75	1.62		Maybe It connects to here	
2	48	810.82	811.37	0.55	Yep		
2	48	811.55	812.14	0.59	That's it		
2	48	814.44	815.45	1.01			
2	48	819.34	819.94	0.6		Oh!	
2	48	820.941	821.337	0.396		###	
2	48	821.31	822.34	1.03	Is that his beak?		
2	48	822.52	822.93	0.41		Uh-huh	
2	48	823.06	823.85	0.79	Yeah		
2	48	824.09	825.89	1.8	So is that a parrot or a toucan?		
2	48	824.11	825.23	1.12		What is that?	
2	48	825.396	827.178	1.782			
2	48	826.32	828.46	2.14	One of them has a colorful beak and one doesn't		
2	48	829.47	830.11	0.64		Umm	
2	48	830.44	831.91	1.47	I think this is a toucan		
2	48	833.21	835.81	2.6	I think the parrots have the smaller, kind of black beaks		
2	48	836.16	837.52	1.36	And then the colored feathers		
2	48	840.26	841.73	1.47		Yeah, It's a toucan	
2	48	842.84	844.19	1.35		That's what it is	
2	48	844.34	845.49	1.15		It's a toucan	
2	48	845.28	846.38	1.1			
2	48	846.33	851.72	5.39		I only have, 1, 2, 3, 4, 4 more pieces	
2	48	847.56	849.08	1.52	Or it could be a macaw, too		
2	48	851.1	851.64	0.54	Yep		
2	48	852.49	853.43	0.94			
2	48	853.36	854.95	1.59	There's your sloth		
2	48	855.15	856.08	0.93			
2	48	856.04	858.15	2.11		Now only two more	
2	48	858.14	858.81	0.67	Yep		
2	48	859.49	860.58	1.09		I know this	
2	48	860.1	861.08	0.98			
2	48	861.06	863.26	2.2		This is e-, This, That	
2	48	865.33	866.0	0.67		Was	
2	48	868.49	870.29	1.8		Easy	
2	48	869.28	870.25	0.97			
2	48	869.946	870.342	0.396			48 Piece - End
2	24	923.802	924.165	0.363			24 Piece - Start
2	24	923.95	926.07	2.12	Oh, What's on this one?		
2	24	928.9	929.89	0.99		What's that?	
2	24	929.84	931.85	2.01	That looks like		
2	24	931.79	934.33	2.54		An upside-down octopus?	
2	24	933.339	933.768	0.429			Researcher Out
2	24	934.04	935.42	1.38	Or an upside-down jellyfish		
2	24	935.61	936.2	0.59	Right?		
2	24	936.85	937.99	1.14		Yeah, jellyfish	
2	24	938.05	938.79	0.74	I think it has		
2	24	939.62	940.07	0.45		mmm	
2	24	940.38	941.4	1.02	More than 8 legs		
2	24	940.5	941.88	1.38		This is a jellyfish	
2	24	941.55	942.58	1.03	That's a jellyfish		
2	24	942.62	943.58	0.96	I don't know what that is		
2	24	943.53	951.91	8.38		1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14	
2	24	951.59	953.16	1.57	So can it be a octopus?		
2	24	953.15	954.74	1.59		Actually it's 13	
2	24	955.45	956.75	1.3	So is that an octopus?		
2	24	957.37	957.88	0.51	Nope		
2	24	958.14	958.81	0.67	*laughing*		
2	24	958.63	960.57	1.94		'Cause it's 13, not 8	
2	24	960.54	961.33	0.79	That's right		
2	24	961.33	963.01	1.68		And this is an octopus	
2	24	962.41	963.82	1.41	Yep, that's an octopus		
2	24	964.95	965.85	0.9		That's a crab	
2	24	965.93	966.61	0.68	Uh-huh		
2	24	966.7	967.5	0.8		What's this?	
2	24	967.91	968.91	1.0		Oh that's seaweed	
2	24	968.67	969.27	0.6	Uh-huh		
2	24	970.43	971.07	0.64		Whale	
2	24	971.23	971.78	0.55	Uh-huh		
2	24	971.52	972.2	0.68		Shark	
2	24	972.11	972.59	0.48	Uh-huh		
2	24	972.8	973.55	0.75		And what's this?	
2	24	974.03	974.99	0.96		Swordfish	
2	24	975.04	975.5	0.46	Yeah		
2	24	975.94	977.79	1.85		Seahorse, Jellyfish	
2	24	977.69	978.31	0.62	Mm-hmm		
2	24	977.92	978.98	1.06		So what can that be?	
2	24	979.32	980.03	0.71		Starfish	
2	24	979.9	981.38	1.48	This could just be		
2	24	983.18	984.33	1.15	Oh I don't know		
2	24	983.928	984.093	0.165			
2	24	985.04	985.65	0.61		Well	
2	24	987.04	989.59	2.55		Maybe when we're finished we can ask her	
2	24	989.38	990.78	1.4	Yeah, that's a good idea		
2	24	991.24	992.4	1.16	And what's this one there?		
2	24	993.23	993.88	0.65		Shell	
2	24	993.81	994.5	0.69	Mm-hmm		
2	24	994.55	995.53	0.98		Seashell	
2	24	995.65	996.21	0.56	Mm-hmm		
2	24	996.39	997.68	1.29		There!	
2	24	997.82	999.08	1.26	Do you want help taking it apart?		
2	24	1000.15	1000.57	0.42		Yeah	
2	24	1000.78	1002.22	1.44	Can we mix up the pieces?		
2	24	1003.1	1004.66	1.56	We can make it a little trickier		
2	24	1008.38	1013.08	4.7		No, usually when I mix up pieces it isn't trickier at all	
2	24	1012.55	1013.51	0.96	*laughing*		
2	24	1013.69	1014.38	0.69	Okay		
2	24	1017.0	1022.92	5.92		But we're just mixing 'em up just in case if this one is a little tricky ###	
2	24	1022.68	1023.66	0.98	It might be		
2	24	1026.16	1029.89	3.73		It might, but I don't think so	
2	24	1031.4	1033.78	2.38		Plus, board puzzles are easy	
2	24	1033.97	1035.41	1.44	What's your hard puzzle?		
2	24	1035.76	1037.12	1.36	What's the hardest one you tried to do?		
2	24	1037.6	1038.73	1.13		mmm	
2	24	1038.47	1043.2	4.73	How about the Charlie Brown pumpkin one that we could never finish? *laughing*		
2	24	1041.01	1042.74	1.73		*laughing* yes	
2	24	1044.89	1048.72	3.83		Yes, that is definitely that one	
2	24	1048.29	1049.64	1.35	I couldn't even do that one		
2	24	1049.75	1050.52	0.77	We had to give up		
2	24	1051.0	1051.77	0.77	*laughing*		
2	24	1051.68	1055.63	3.95		And we had to give it back to grandma before we were even finished	
2	24	1055.42	1056.97	1.55	I know, maybe next year		
2	24	1055.99	1058.65	2.66		Because we would never be finished with it	
2	24	1057.77	1059.04	1.27	Next year you'll be five		
2	24	1059.38	1060.06	0.68	And then maybe		
2	24	1060.92	1062.23	1.31	You can help me more with it		
2	24	1061.04	1062.41	1.37		I'll be better	
2	24	1062.3	1063.31	1.01	Yeah *laughing*		
2	24	1067.54	1071.28	3.74		Every year I just keep getting better and better at puzzles	
2	24	1068.48	1069.56	1.08			
2	24	1070.76	1071.61	0.85	That's right		
2	24	1072.91	1084.31	11.4		*singing* *humming*	
2	24	1084.67	1085.45	0.78		What's this?	
2	24	1086.11	1088.21	2.1	This looks like, do you remember what that's part of?		
2	24	1088.21	1088.89	0.68		Swordfish	
2	24	1088.74	1089.35	0.61	Mm-hmm		
2	24	1089.3	1090.33	1.03			
2	24	1090.8	1091.26	0.46	Yep		
2	24	1103.916	1104.081	0.165			
2	24	1108.01	1108.87	0.86		What's this?	
2	24	1109.59	1110.62	1.03			
2	24	1109.62	1110.24	0.62		Yeah	
2	24	1110.2	1111.03	0.83	What is that		
2	24	1110.8	1111.87	1.07		It's the jellyfish	
2	24	1111.67	1112.46	0.79	Mm-hmm		
2	24	1115.7	1116.81	1.11		Ya'know, mom	
2	24	1116.24	1117.25	1.01			
2	24	1116.72	1117.65	0.93	*laughing* what		
2	24	1116.93	1118.41	1.48		Puzzles are easy	
2	24	1118.74	1119.98	1.24	Well, not all of 'em		
2	24	1120.98	1123.94	2.96	Even if they're easy they're fun to do, especially when you get a new one, right?		
2	24	1121.02	1121.86	0.84		Well	
2	24	1124.33	1124.95	0.62		Mm-hmm	
2	24	1124.94	1125.45	0.51	Mm-hmm		
2	24	1126.11	1129.04	2.93		Good c- because when we went in that room	
2	24	1128.99	1129.57	0.58	Uh-huh		
2	24	1129.26	1131.77	2.51		That puzzle was fun to do, and it was new	
2	24	1131.97	1132.55	0.58	Yeah		
2	24	1132.5	1133.6	1.1		She said it was new	
2	24	1133.66	1134.24	0.58	Yeah		
2	24	1134.9	1138.94	4.04	And was it, so, she did the farm one, and what one did you do by yourself?		
2	24	1139.09	1139.78	0.69		mmm	
2	24	1140.25	1142.07	1.82		Let me think	
2	24	1143.27	1145.47	2.2		Umm	
2	24	1145.94	1147.32	1.38		Let me think	
2	24	1152.162	1153.845	1.683			
2	24	1153.67	1154.9	1.23	Do you know who that guy is?		
2	24	1156.79	1158.34	1.55	Think of your vitamins		
2	24	1156.93	1157.99	1.06			
2	24	1160.06	1162.12	2.06		Seahorse	
2	24	1161.57	1162.33	0.76	Mm-hmm		
2	24	1162.51	1166.23	3.72		And a starfish is my vitamin	
2	24	1166.04	1166.81	0.77	Mm-hmm		
2	24	1167.04	1170.72	3.68		Wait, am I putting my vitamins in this puzzle?	
2	24	1170.27	1172.07	1.8	*laughs* I think a few of 'em		
2	24	1173.55	1174.26	0.71		Yeah	
2	24	1174.4	1177.73	3.33		Because my vitamin is not a jellyfish	
2	24	1175.889	1177.044	1.155			
2	24	1179.22	1183.85	4.63		And I do not have a octopus vitamin	
2	24	1183.68	1184.36	0.68	That's true		
2	24	1185.459	1187.109	1.65			
2	24	1190.51	1191.51	1.0			
2	24	1193.67	1195.69	2.02		No no, I do not	
2	24	1195.14	1196.64	1.5	So what's that guy? That's the shark?		
2	24	1195.15	1196.11	0.96			
2	24	1196.5	1197.16	0.66		Shark	
2	24	1197.06	1197.61	0.55	Mm-hmm		
2	24	1198.34	1200.55	2.21		And my vitamin	
2	24	1200.22	1201.25	1.03			
2	24	1201.01	1201.77	0.76		*laughing*	
2	24	1202.15	1202.94	0.79	*laughing*		
2	24	1203.41	1204.75	1.34		*laughing*	
2	24	1207.61	1209.61	2.0		Does this have a regular fish?	
2	24	1209.69	1212.08	2.39	It has a whole bunch. Do you see the shadows of them all?		
2	24	1212.89	1214.97	2.08	Kinda like on our shower curtain, there's all those		
2	24	1215.89	1216.84	0.95	Fish on it		
2	24	1216.56	1217.11	0.55		Yeah	
2	24	1219.52	1220.47	0.95			
2	24	1223.904	1224.069	0.165			
2	24	1227.44	1228.92	1.48	Is that guy a lobster or a crab?		
2	24	1230.77	1231.44	0.67		Crab	
2	24	1232.54	1234.04	1.5	What's, do you know the difference?		
2	24	1234.59	1238.84	4.25		Because lobsters sometimes go on land, I think	
2	24	1239.52	1240.97	1.45		Do they stay in the water	
2	24	1240.64	1243.42	2.78	I think they stay in the water, unless people catch them to eat them		
2	24	1255.89	1257.01	1.12	What's that part of?		
2	24	1257.4	1258.89	1.49		Jellyfish	
2	24	1258.11	1258.88	0.77	Mm-hmm		
2	24	1259.379	1260.336	0.957			
2	24	1259.75	1262.69	2.94		That's not my vitamin, That's my vitamin	
2	24	1261.79	1262.53	0.74	Mm-hmm		
2	24	1263.81	1265.79	1.98		And that's also my puzzle	
2	24	1265.83	1268.48	2.65	Mm-hmm. Oh yeah, you have a starfish puzzle		
2	24	1268.73	1270.33	1.6	Or a, seahorse puzzle, right?		
2	24	1270.2	1270.66	0.46		mmm	
2	24	1271.02	1272.01	0.99	One of those little ones		
2	24	1272.58	1273.56	0.98			
2	24	1276.3	1277.54	1.24		Where does this go?	
2	24	1277.6	1278.42	0.82	I don't know		
2	24	1278.12	1278.72	0.6		There?	
2	24	1279.4	1280.25	0.85	Does that look right?		
2	24	1279.48	1279.85	0.37		No	
2	24	1280.5	1282.23	1.73		That doesn't go there	
2	24	1283.08	1285.27	2.19		It goes, umm	
2	24	1283.55	1284.85	1.3	Maybe you have to wait		
2	24	1285.79	1287.87	2.08		Yeah, maybe I have to wait	
2	24	1288.24	1289.4	1.16		I'll wait	
2	24	1289.99	1290.93	0.94			
2	24	1291.04	1293.85	2.81		*singing*	
2	24	1294.09	1295.87	1.78	Do you know what these little things are called?		
2	24	1295.63	1296.1	0.47		What	
2	24	1296.21	1297.97	1.76	That, that stick to, um		
2	24	1298.74	1299.41	0.67	Other fish?		
2	24	1299.44	1300.13	0.69		No	
2	24	1300.11	1301.35	1.24	Those are barnacles		
2	24	1301.93	1302.87	0.94		Barnacles?	
2	24	1302.49	1303.03	0.54	Uh-huh		
2	24	1303.27	1305.97	2.7	In one of our books we- It talks about Barnacles		
2	24	1307.2	1311.08	3.88	They kind of live. They're living things and they live, in the skin, I guess		
2	24	1315.3	1317.92	2.62		Is this swordfish killing the shark?	
2	24	1318.91	1321.02	2.11	Mmm, Does it look like it, or does it look like he's jumping up?		
2	24	1321.254	1322.739	1.485			
2	24	1321.72	1326.94	5.22		It looks like he might be jumping up so that he can try to catch the shark's fin	
2	24	1327.14	1327.73	0.59	Maybe		
2	24	1328.29	1330.19	1.9	The shark looks like he might be pretty fast		
2	24	1328.94	1329.98	1.04			
2	24	1330.38	1331.21	0.83	Swimming away		
2	24	1331.71	1332.26	0.55		Mm-hmm	
2	24	1332.08	1332.69	0.61	You think?		
2	24	1333.73	1334.53	0.8		Maybe	
2	24	1336.76	1337.85	1.09			
2	24	1337.93	1340.59	2.66		Yes, maybe I had to wait on this one	
2	24	1340.99	1342.06	1.07	Now do you know where it is?		
2	24	1340.99	1342.73	1.74		Maybe it goes there	
2	24	1342.506	1343.628	1.122			
2	24	1342.68	1343.12	0.44	Yep		
2	24	1345.99	1349.14	3.15		Now I know where the rest of the piece goes	
2	24	1352.24	1352.53	0.29		Oh	
2	24	1354.64	1356.65	2.01		I know where the rest of the pieces go	
2	24	1354.716	1355.706	0.99			
2	24	1354.85	1357.37	2.52	Can you see the barnacles there? Underneath the		
2	24	1358.14	1359.07	0.93	What is that guy?		
2	24	1359.14	1360.16	1.02			
2	24	1359.85	1361.1	1.25		The whale	
2	24	1360.57	1361.82	1.25	Uh-huh, under him		
2	24	1367.75	1369.7	1.95		I'm gonna be so fast at this one	
2	24	1368.07	1369.07	1.0			
2	24	1370.4	1371.36	0.96	*laughs*		
2	24	1376.56	1377.41	0.85			
2	24	1376.958	1377.486	0.528			24 Piece - End
3	24	0.033	0.363	0.33			24 Piece - Start
3	24	1.25	3.01	1.76		###	
3	24	4.28	6.02	1.74	This is like that Dora puzzle		
3	24	6.55	8.12	1.57	That auntie *name* got you		
3	24	7.986	8.547	0.561			Researcher Out
3	24	9.49	12.29	2.8	You have to mix all the pieces up, you can't just keep 'em in order.		
3	24	9.75	10.47	0.72		Why do-	
3	24	14.57	19.33	4.76	Remember that Dora puzzle that auntie *name* got you? It's kinda wooden like this.		
3	24	19.55	20.19	0.64		Yep	
3	24	20.16	21.51	1.35	I put the pieces away		
3	24	22.2	22.82	0.62		Why?	
3	24	23.38	24.16	0.78	So you wouldn't lose 'em		
3	24	25.75	27.1	1.35	It's like four different puzzles		
3	24	28.57	31.06	2.49		More like 5 different puzzles	
3	24	31.25	31.73	0.48	Okay		
3	24	32.43	33.01	0.58		Now	
3	24	32.76	33.99	1.23	What do you want to start with?		
3	24	35.21	35.72	0.51		Hmm	
3	24	38.31	41.85	3.54	We gotta mix 'em up, mix 'em up, mix 'em up, mix 'em up		
3	24	41.86	43.01	1.15		No	
3	24	43.55	45.05	1.5	You don't wanna mix 'em up?		
3	24	45.096	46.406	1.31		I don't know that	
3	24	46.795	47.468	0.673		Okay	
3	24	46.848	47.317	0.469	See		
3	24	47.565	49.308	1.743		I don't wanna mix 'em up	
3	24	50.477	51.999	1.522	I don't think that goes with that		
3	24	52.766	54.146	1.38	Look for something with green		
